"","ds","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","type","solID"
"929",2018-10-29,0.178324492291912,0.0594610778307343,0.0208126764046649,0.685197728192406,0.648936355103668,0.399837486481844,"saturatedMedia","1_444_1"
"930",2018-11-05,0.0110317017271359,0.433558287724188,0.0157940559856873,0.00604404385200171,0.655890364356145,0.281077701124901,"saturatedMedia","1_444_1"
"931",2018-11-12,0.555604216366831,0.227124398990147,0.000777452472247071,0.738438529666026,0.0386712666186455,0.205416265607342,"saturatedMedia","1_444_1"
"932",2018-11-19,0.0603805529652888,0.27994220179768,3.7722387728334e-05,0.00782548129414375,0.000848261934577532,0.187877522575741,"saturatedMedia","1_444_1"
"933",2018-11-26,0.552133817887517,0.129879951997695,0.431822745391681,0.618388805673263,0.668527469486285,0.0313150270141238,"saturatedMedia","1_444_1"
"934",2018-12-03,0.0595886344515641,0.280455926282041,0.0355394002650433,0.00450672701548061,0.656154584508466,0.270066047206594,"saturatedMedia","1_444_1"
"935",2018-12-10,0.00324625719508411,0.130168077667027,0.149282013766754,1.26473588080393e-05,0.694024475645453,0.505102056733131,"saturatedMedia","1_444_1"
"936",2018-12-17,0.000167367775277073,0.150929037478589,0.00843619229577665,3.53335868615276e-08,0.692715818281018,0.389201883373355,"saturatedMedia","1_444_1"
"937",2018-12-24,0.949484642270887,0.0638878983408205,0.179038280690336,0.752548138228162,0.722570767803094,0.568540062838381,"saturatedMedia","1_444_1"
"938",2018-12-31,0.860400341564459,0.025534029062038,0.0104630652776377,0.0084246466192271,0.67351995599212,0.494820446702032,"saturatedMedia","1_444_1"
"939",2016-01-04,16315.8818562355,247006.993126246,6350.68015415741,4170.92941019307,4092.712887179,32684.0581369211,"saturatedSpendReversed","1_444_1"
"940",2016-01-11,8718.86508745867,65653.6016216389,24818.4336946079,4549.95649762167,4647.41550354858,26279.175260543,"saturatedSpendReversed","1_444_1"
"941",2016-01-18,3081.57063418709,17450.499483186,4834.75715766659,4081.33221439089,3485.68666381647,25465.7915073557,"saturatedSpendReversed","1_444_1"
"942",2016-01-25,1089.14147405991,4638.28220678005,12185.7464042338,3413.80574762172,3377.60996342397,20702.6807800022,"saturatedSpendReversed","1_444_1"
"943",2016-02-01,16896.7697010263,43710.1726483605,2373.84539952574,343.874801436583,3060.88882210862,14353.8225707026,"saturatedSpendReversed","1_444_1"
"944",2016-02-08,5971.94575222878,11618.0122090786,5225.99271729492,3599.02092295295,2978.09063025821,14036.7756988838,"saturatedSpendReversed","1_444_1"
"945",2016-02-15,68387.1473540452,3088.02732892802,3466.44997070966,1811.12938284378,277.054505130777,22492.6144109215,"saturatedSpendReversed","1_444_1"
"946",2016-02-22,24170.5569392491,820.786948111033,675.282091279712,182.436202568131,25.7746349400403,24354.6277793493,"saturatedSpendReversed","1_444_1"
"947",2016-02-29,50099.0655552679,218.162322554085,131.548387155793,2433.9733174815,2295.73117128215,5945.99757511624,"saturatedSpendReversed","1_444_1"
"948",2016-03-07,17706.8698353178,57.9867882788921,16531.7151840132,245.175664091019,3040.24064494339,9533.33516479501,"saturatedSpendReversed","1_444_1"
"949",2016-03-14,26030.7052169232,44009.546020435,3220.46222972478,24.6966989451925,2656.16971138212,7410.28288926336,"saturatedSpendReversed","1_444_1"
"950",2016-03-21,9200.2176864778,11697.5846125055,627.362427772371,2.48771402761672,2540.43923986732,9059.77731666021,"saturatedSpendReversed","1_444_1"
"951",2016-03-28,3251.69851424348,69197.7107309641,13701.6356151159,6471.29899419428,2769.6727278652,12020.0033406604,"saturatedSpendReversed","1_444_1"
"952",2016-04-04,1149.27098334574,18392.5113858544,2669.14833051344,672.695331801054,2164.33186301644,12106.8583035997,"saturatedSpendReversed","1_444_1"
"953",2016-04-11,406.1950354176,71302.5323682534,519.9636751705,67.7610241331273,2068.01644667481,5629.98415351416,"saturatedSpendReversed","1_444_1"
"954",2016-04-18,11270.2977399779,18951.965672999,101.291569451596,2355.51346391115,1979.05613507788,12902.7476010223,"saturatedSpendReversed","1_444_1"
"955",2016-04-25,3983.34166266864,5037.36670971947,19.73211309156,237.272353662168,1984.11340896046,9158.24252374299,"saturatedSpendReversed","1_444_1"
"956",2016-05-02,1407.86083629968,1338.91459102535,12522.4216938032,23.900593511746,1451.25055845884,7424.68581807709,"saturatedSpendReversed","1_444_1"
"957",2016-05-09,497.590290323865,50313.7455187267,2439.43145890743,2.4075218262767,1561.67783832457,3534.94890577265,"saturatedSpendReversed","1_444_1"
"958",2016-05-16,175.866883033235,13373.2189626336,475.213659802881,3674.17328516657,145.28432287274,20180.0653489522,"saturatedSpendReversed","1_444_1"
"959",2016-05-23,62.1578860144051,127997.221859859,92.5740387739331,370.101787355785,13.5159339235009,23845.3941698669,"saturatedSpendReversed","1_444_1"
"960",2016-05-30,21.9689047030511,34021.2174007911,18.0338937615398,37.2805859639081,1347.92406640679,14253.862064873,"saturatedSpendReversed","1_444_1"
"961",2016-06-06,7.7646265791583,9042.7215264027,3.51309425957636,3.75529688668124,1325.39861325168,7443.76395001909,"saturatedSpendReversed","1_444_1"
"962",2016-06-13,2.74430731657725,2403.52400211773,0.684368636072889,0.378273418791497,1643.30304966697,8856.14999544931,"saturatedSpendReversed","1_444_1"
"963",2016-06-20,20473.3566067624,124547.115005841,0.133318492313026,2553.19395171659,1779.54465788009,3933.16369705032,"saturatedSpendReversed","1_444_1"
"964",2016-06-27,7236.04435551927,33104.1909713813,0.0259711206150677,257.184833609026,1672.21933975786,4303.10017450982,"saturatedSpendReversed","1_444_1"
"965",2016-07-04,12678.5000669815,8798.97908368486,5168.40505930643,25.9063901487122,1902.23476689153,5094.56183549421,"saturatedSpendReversed","1_444_1"
"966",2016-07-11,4481.05264848604,2338.73810666617,1006.83160193268,2.60956698386642,2083.63331322503,9600.84522044726,"saturatedSpendReversed","1_444_1"
"967",2016-07-18,3484.18371093482,320264.82847298,4976.80258539173,3553.07782014698,1620.50898650886,8462.14890438127,"saturatedSpendReversed","1_444_1"
"968",2016-07-25,1231.43988352035,85125.2800411235,969.506465157951,357.903764952932,2097.42410526022,15625.4029009037,"saturatedSpendReversed","1_444_1"
"969",2016-08-01,28615.4899088231,186843.070704107,188.864792174408,5138.08328726488,2475.12528988476,15281.7833544808,"saturatedSpendReversed","1_444_1"
"970",2016-08-08,10113.7765639643,49662.2398196698,844.569600220417,517.562363178908,2763.59651114208,20527.1167989939,"saturatedSpendReversed","1_444_1"
"971",2016-08-15,32205.2641399785,13200.0510086467,164.526455217052,1064.01207423841,257.099920330237,23921.8164458252,"saturatedSpendReversed","1_444_1"
"972",2016-08-22,11382.5360576743,3508.52775194129,14011.7839239054,749.017991007584,23.9182415983358,24669.344436774,"saturatedSpendReversed","1_444_1"
"973",2016-08-29,28014.1708513044,160578.421168015,2729.56679907232,75.4490536286666,3082.22513597212,7885.29958563798,"saturatedSpendReversed","1_444_1"
"974",2016-09-05,31163.0880833835,130491.320448584,3613.11127802727,70.3969416360518,3460.07556712303,4922.37811014706,"saturatedSpendReversed","1_444_1"
"975",2016-09-12,11014.1923455695,194799.873484111,703.852460144716,7.09112823531472,3655.22733958836,12330.929596777,"saturatedSpendReversed","1_444_1"
"976",2016-09-19,3892.82450765482,84471.5303872958,25673.7362625964,4538.33239312111,3740.04915479095,17995.3256508612,"saturatedSpendReversed","1_444_1"
"977",2016-09-26,1375.86871301497,184827.706314729,5001.37444961325,457.149078158581,3321.27353945646,6848.65090574807,"saturatedSpendReversed","1_444_1"
"978",2016-10-03,145022.923086158,170996.429625256,10787.4487448833,3193.21660715978,3682.31445953844,15575.1034509379,"saturatedSpendReversed","1_444_1"
"979",2016-10-10,51256.485400732,45450.2576111329,12825.2276788494,3935.82141415241,4329.23576109173,27527.7071914353,"saturatedSpendReversed","1_444_1"
"980",2016-10-17,99505.291647824,41876.254087161,2498.41960544402,5720.87506158578,4122.75277696292,32611.7238027081,"saturatedSpendReversed","1_444_1"
"981",2016-10-24,35168.8644809082,170043.096352818,9847.68262865236,6442.19028209629,4463.54347540423,24909.2469177863,"saturatedSpendReversed","1_444_1"
"982",2016-10-31,106424.769116786,45196.8649355281,1918.3786801844,7056.35446139908,5308.58088024919,19474.1271810991,"saturatedSpendReversed","1_444_1"
"983",2016-11-07,37614.4647234151,154615.303193296,11917.5321496602,7665.73567801401,4653.86215240757,33714.289593089,"saturatedSpendReversed","1_444_1"
"984",2016-11-14,65618.7350422449,41096.2110504837,2321.59589808481,6104.1897624591,432.953068144317,26825.6906646436,"saturatedSpendReversed","1_444_1"
"985",2016-11-21,30149.1505765336,155941.363620535,7745.32535968457,7296.9727270756,40.2780213673937,25308.7904810766,"saturatedSpendReversed","1_444_1"
"986",2016-11-28,10655.8291853797,41448.6733104153,5651.76212091824,5466.90836006538,9537.08043463516,33514.1084543295,"saturatedSpendReversed","1_444_1"
"987",2016-12-05,18020.565661608,250097.446866128,1100.99201681189,2207.15298432669,9287.24334758784,58652.9560396137,"saturatedSpendReversed","1_444_1"
"988",2016-12-12,6369.13696877005,66475.0335013616,214.478846623248,3252.68914911839,8210.66744070354,32521.6423109272,"saturatedSpendReversed","1_444_1"
"989",2016-12-19,2251.08947680688,352588.833226324,41.7815705712772,1339.52311673814,7657.17926248837,11614.4105718417,"saturatedSpendReversed","1_444_1"
"990",2016-12-26,108516.631932437,93716.8883354174,8.13926252815552,7361.47901279287,8445.68774918347,3116.54496835325,"saturatedSpendReversed","1_444_1"
"991",2017-01-02,79408.1533753969,478605.623707894,27999.7189030856,5022.73733850828,8159.04341752786,47193.2770911322,"saturatedSpendReversed","1_444_1"
"992",2017-01-09,28065.7896529021,127211.713948253,5454.48770237089,5978.92045006152,7839.0432988897,32163.1699356102,"saturatedSpendReversed","1_444_1"
"993",2017-01-16,15832.785417694,33812.4321237165,2598.20640080881,6589.97959957285,7435.94006076895,42433.4733572396,"saturatedSpendReversed","1_444_1"
"994",2017-01-23,5595.8942031035,8987.22712427252,11287.1216040957,7166.27419518393,7691.77232982323,23342.0399410085,"saturatedSpendReversed","1_444_1"
"995",2017-01-30,42222.7567746176,2388.77378260543,2198.78871633671,5002.50721276248,7942.23930732637,32555.021220445,"saturatedSpendReversed","1_444_1"
"996",2017-02-06,14923.0898822188,634.927782013182,428.33522918149,503.905699869479,6325.54048016466,11253.7607564729,"saturatedSpendReversed","1_444_1"
"997",2017-02-13,5274.37402587266,127892.494934498,83.4418819756501,8311.21395892131,588.470837526113,21879.7821179017,"saturatedSpendReversed","1_444_1"
"998",2017-02-20,1864.15960664736,33993.3813474482,10707.2771253759,837.193812744648,54.745982213629,24219.6793772964,"saturatedSpendReversed","1_444_1"
"999",2017-02-27,658.863217134219,9035.32280001945,2085.83206168558,13984.9502936073,4511.75973564717,31889.2813355772,"saturatedSpendReversed","1_444_1"
"1000",2017-03-06,232.866723076986,2401.55744631976,14434.1084759199,1408.71284450353,5086.39981653401,19294.1618669086,"saturatedSpendReversed","1_444_1"
"1001",2017-03-13,10443.1837457645,638.325635467219,2811.83777055405,141.90053140027,4686.52577742793,30240.6604288762,"saturatedSpendReversed","1_444_1"
"1002",2017-03-20,3691.00886819066,169.664738821483,20401.5825263037,14.2937298330486,4209.32512849752,29355.1281960586,"saturatedSpendReversed","1_444_1"
"1003",2017-03-27,1304.53957305764,24521.3629654833,3974.33207753971,2617.30825511703,5191.59738073831,32868.1300519558,"saturatedSpendReversed","1_444_1"
"1004",2017-04-03,461.072719802929,6517.69318341777,774.220109748657,263.643107740889,5042.97907006073,8482.70871656301,"saturatedSpendReversed","1_444_1"
"1005",2017-04-10,162.960217794081,502093.98023078,150.822016541277,26.5569361665296,4135.81963885791,2993.93026317236,"saturatedSpendReversed","1_444_1"
"1006",2017-04-17,7526.64952465614,133454.837603916,29.3808961910869,2.6750968936623,3931.42576422797,12625.2767866103,"saturatedSpendReversed","1_444_1"
"1007",2017-04-24,2660.1973899517,331626.499393483,5.72354806537927,0.269464193670834,3632.4108144437,20677.1422138414,"saturatedSpendReversed","1_444_1"
"1008",2017-05-01,37563.1325248856,88145.1727450909,1.11497628403332,0.0271432978157534,2937.92651251185,10605.1988646195,"saturatedSpendReversed","1_444_1"
"1009",2017-05-08,13276.2056707663,329774.814372007,0.217203053028676,0.00273416147161532,2953.31800038738,11390.3120528003,"saturatedSpendReversed","1_444_1"
"1010",2017-05-15,4692.30400035772,87653.0012920075,0.0423122598395716,0.000275413805780333,274.749884633363,21909.8513219034,"saturatedSpendReversed","1_444_1"
"1011",2017-05-22,1658.43444865088,64304.2635743532,0.00824264349771851,3978.53481377997,25.5602339795933,24226.300750023,"saturatedSpendReversed","1_444_1"
"1012",2017-05-29,586.152308175745,17091.8501126228,7174.71271682,400.760315682942,2175.71122536398,11112.7393913602,"saturatedSpendReversed","1_444_1"
"1013",2017-06-05,9332.63465492164,47029.8877819848,1397.67054152911,3132.42203056221,2882.40841253324,4435.07473867851,"saturatedSpendReversed","1_444_1"
"1014",2017-06-12,3298.49958724225,12500.3809716865,272.273332711797,315.530842528336,2494.81976724908,5770.62322267804,"saturatedSpendReversed","1_444_1"
"1015",2017-06-19,37425.4922201644,3322.55788407724,53.0402305144702,63.0541294835509,3405.42870645022,6450.71695082004,"saturatedSpendReversed","1_444_1"
"1016",2017-06-26,13227.5584767961,159515.124355813,4669.75472899037,6.35148214599447,2983.47682530912,2468.47662064221,"saturatedSpendReversed","1_444_1"
"1017",2017-07-03,9235.87027584537,42398.5665123664,10482.7586471658,6650.75362028857,4064.2222544674,11520.5695528043,"saturatedSpendReversed","1_444_1"
"1018",2017-07-10,3264.29946302818,11269.3918496014,2042.09471980044,669.934597823459,4098.0983271672,9349.88075775215,"saturatedSpendReversed","1_444_1"
"1019",2017-07-17,11017.5246264918,111176.698580477,25355.3215525223,67.4829336620961,4234.58318264102,4419.88541125511,"saturatedSpendReversed","1_444_1"
"1020",2017-07-24,3894.00225945302,29550.3806828703,4939.34564402543,6.79759837816724,4260.61382736808,16087.2784650871,"saturatedSpendReversed","1_444_1"
"1021",2017-07-31,12761.2049742278,213294.388641253,2414.65410684669,0.684726362701326,4929.70214880906,13586.4904120948,"saturatedSpendReversed","1_444_1"
"1022",2017-08-07,4510.28363335814,161559.041670656,9937.63135000095,0.0689729174474409,5818.61471622239,11921.8057378888,"saturatedSpendReversed","1_444_1"
"1023",2017-08-14,35641.1550262708,42941.8326419519,1935.90114875411,0.00694768538258632,541.31106836392,22026.8885999987,"saturatedSpendReversed","1_444_1"
"1024",2017-08-21,12596.9074639597,11413.7901016303,11725.3011712459,1342.67880222619,50.3586655972169,24252.0728802444,"saturatedSpendReversed","1_444_1"
"1025",2017-08-28,122341.334793224,3033.7458014496,2284.14832543578,1034.17586654412,7004.68491288825,39052.4145292903,"saturatedSpendReversed","1_444_1"
"1026",2017-09-04,43239.9699805354,806.359106472312,444.963715335997,104.17318589557,7144.98560086994,28599.5157191687,"saturatedSpendReversed","1_444_1"
"1027",2017-09-11,64151.8774627453,150379.127452313,4697.03675123835,632.260250507475,6251.37123599803,8562.74081710472,"saturatedSpendReversed","1_444_1"
"1028",2017-09-18,22673.6553134103,39970.2502386958,915.006657241487,63.6879729466066,7021.57080465615,17809.5536883803,"saturatedSpendReversed","1_444_1"
"1029",2017-09-25,91677.5516106989,155187.687144015,178.247952302163,2535.4160567568,8293.22317754851,28257.743091704,"saturatedSpendReversed","1_444_1"
"1030",2017-10-02,143706.703858355,99611.5487183266,34.7236080180004,255.394055061208,8118.19283180409,35732.4809614034,"saturatedSpendReversed","1_444_1"
"1031",2017-10-09,95429.0713239688,353712.670648982,18511.6976688458,5374.29841826473,8768.57626473354,23326.4515520037,"saturatedSpendReversed","1_444_1"
"1032",2017-10-16,33728.1768773649,94015.6004224754,3606.17289174285,4731.73052372275,8402.41536586478,49102.5885877154,"saturatedSpendReversed","1_444_1"
"1033",2017-10-23,56281.2966281329,71080.2203440582,702.500827194626,5208.50989848647,8701.68441465163,45828.6088361382,"saturatedSpendReversed","1_444_1"
"1034",2017-10-30,24537.1264957738,18892.875908424,136.850735398497,5798.04182814855,9276.19235564695,14840.6639041209,"saturatedSpendReversed","1_444_1"
"1035",2017-11-06,29821.3448464649,323545.927522012,23066.5703306509,4136.85535916939,10689.6393567788,29210.980330145,"saturatedSpendReversed","1_444_1"
"1036",2017-11-13,10539.9704696679,85997.3847824505,4493.48526104465,8016.80989062655,994.466962129372,25834.0418956303,"saturatedSpendReversed","1_444_1"
"1037",2017-11-20,58952.5502232296,128162.873118017,2221.44268018899,4087.50246091514,92.5161743777327,25090.4250027877,"saturatedSpendReversed","1_444_1"
"1038",2017-11-27,20836.0200273835,34065.2469303748,10034.526114379,2875.52993668944,15021.9401979628,46994.0234028492,"saturatedSpendReversed","1_444_1"
"1039",2017-12-04,36287.7697399284,96896.5577559103,1954.77674184679,1946.12180485602,14130.8382196403,26484.2933854623,"saturatedSpendReversed","1_444_1"
"1040",2017-12-11,12825.445111148,25754.7688059311,380.800455039888,3226.39531413034,12434.6048512587,43615.9594325862,"saturatedSpendReversed","1_444_1"
"1041",2017-12-18,68282.0418161741,98687.1281757055,74.1818661202134,1336.87452219177,12823.4693705735,52855.4286446318,"saturatedSpendReversed","1_444_1"
"1042",2017-12-25,114549.128739828,26230.6962099647,15048.8954493953,7361.21221819732,11272.9791271046,69162.0009414656,"saturatedSpendReversed","1_444_1"
"1043",2018-01-01,40485.9150537973,6972.02802815816,8223.29028985674,5022.71046412076,11702.0689297845,92846.7808326092,"saturatedSpendReversed","1_444_1"
"1044",2018-01-08,14309.2255329689,5800.34085590138,1601.93878782499,5978.91774298755,11928.6542146861,94972.2749175186,"saturatedSpendReversed","1_444_1"
"1045",2018-01-15,44146.6515734149,1541.71047144577,15792.7324930554,602.260147083017,11189.733651739,31307.3181874288,"saturatedSpendReversed","1_444_1"
"1046",2018-01-22,15603.0657340951,57220.9812933437,22423.926863871,60.6660436480959,10267.6578601277,16634.0109881268,"saturatedSpendReversed","1_444_1"
"1047",2018-01-29,30683.9027379332,15209.1382623825,4368.29504400381,6.11092875684727,9915.20963612957,17195.8833502199,"saturatedSpendReversed","1_444_1"
"1048",2018-02-05,10844.8304533897,4042.53617215013,5597.76610006398,473.5959056192,11535.7543876475,59888.6101483763,"saturatedSpendReversed","1_444_1"
"1049",2018-02-12,12998.1790602573,55260.0920863506,1090.47331722258,47.7056136306052,1073.1818201593,32589.3926986096,"saturatedSpendReversed","1_444_1"
"1050",2018-02-19,4594.03907368746,14687.9407157434,6523.85197264728,4.8054164845388,99.839089878135,26577.9833552975,"saturatedSpendReversed","1_444_1"
"1051",2018-02-26,13979.8106418717,60075.2036728871,11273.6795570434,0.484052626776458,7422.62145551398,25177.5903814798,"saturatedSpendReversed","1_444_1"
"1052",2018-03-05,4940.98412045102,15967.7806662854,2196.17013717901,0.0487589257337133,8050.53328775028,23622.2176076958,"saturatedSpendReversed","1_444_1"
"1053",2018-03-12,54866.5805693709,94848.4473571712,20914.6251166385,0.00491151727558685,7828.94850190745,13912.7175912809,"saturatedSpendReversed","1_444_1"
"1054",2018-03-19,19391.8866486458,25210.3881691965,4074.27538445145,0.000494740226233261,6688.33426587231,16042.6424165999,"saturatedSpendReversed","1_444_1"
"1055",2018-03-26,26597.6527197205,88616.0336915439,3782.84512999317,4.98354943532378e-05,6955.55520977764,27442.6613552942,"saturatedSpendReversed","1_444_1"
"1056",2018-04-02,9400.59798347988,23553.8342442831,736.917478098236,5.01996071017001e-06,6167.08168615663,16609.9963305771,"saturatedSpendReversed","1_444_1"
"1057",2018-04-09,3322.5203508836,17518.1274067925,143.555274103342,5.05663801647698e-07,6547.06260379246,44986.5952156044,"saturatedSpendReversed","1_444_1"
"1058",2018-04-16,1174.30204987335,4656.25747419564,27.9652977916457,2113.26047843558,5582.4125773712,31522.2487523867,"saturatedSpendReversed","1_444_1"
"1059",2018-04-23,415.041943676888,159591.217078729,5.44778229473088,212.870057973298,4212.67029989345,9470.33965638368,"saturatedSpendReversed","1_444_1"
"1060",2018-04-30,146.691232489689,42418.7916940643,1.06125570883959,12822.0398340321,3565.24191843738,8921.41099756729,"saturatedSpendReversed","1_444_1"
"1061",2018-05-07,51.8461278845976,70948.9009660456,0.206738011655486,1291.57214203282,5051.67772845735,2294.53446055693,"saturatedSpendReversed","1_444_1"
"1062",2018-05-14,18.3243465270837,18857.9716734462,6803.68471806097,13170.5483173647,469.962216366992,19906.9205601219,"saturatedSpendReversed","1_444_1"
"1063",2018-05-21,953.583171072011,31300.9167641449,1325.39239961379,1326.67762089273,43.721016399837,23785.2464700776,"saturatedSpendReversed","1_444_1"
"1064",2018-05-28,337.031697102108,8319.67505703342,4463.61540514424,1142.67965528513,4644.06740629026,33805.6172733269,"saturatedSpendReversed","1_444_1"
"1065",2018-06-04,119.119515001328,2211.34075963908,869.534991395553,115.102840822312,5152.04185392174,34152.1475806864,"saturatedSpendReversed","1_444_1"
"1066",2018-06-11,8356.781259247,587.766700227931,5594.0565071063,11.5943815960044,5012.63251642353,15195.4550987035,"saturatedSpendReversed","1_444_1"
"1067",2018-06-18,2953.59676592113,17619.1596826153,1089.75066964035,1.16790935508958,5879.66313778249,26701.1069323438,"saturatedSpendReversed","1_444_1"
"1068",2018-06-25,1043.91075762653,4683.11150251218,10596.4223083326,3757.06038278943,5706.99045906228,22868.7027418542,"saturatedSpendReversed","1_444_1"
"1069",2018-07-02,14990.9034865217,169346.088119602,2064.23697930622,378.451056864331,4464.25989458593,19688.7902597309,"saturatedSpendReversed","1_444_1"
"1070",2018-07-09,5298.34187140324,45011.6025658624,11890.0349773319,8117.92374695195,5601.98086271665,19478.5593596647,"saturatedSpendReversed","1_444_1"
"1071",2018-07-16,10728.4173997979,71481.7944316603,2316.23930901212,817.72356804578,5667.82408877557,13302.2655785615,"saturatedSpendReversed","1_444_1"
"1072",2018-07-23,13520.7143649574,18999.6129073864,5623.88186887937,82.369809643579,7447.28287787127,25406.2181628769,"saturatedSpendReversed","1_444_1"
"1073",2018-07-30,4778.72245095476,5050.03117927656,1095.5608018625,8.29716276483741,8439.49422917729,14500.5624640552,"saturatedSpendReversed","1_444_1"
"1074",2018-08-06,14730.4712709522,93916.680763086,7413.55415165091,0.835778427121458,9558.46722867622,62511.0884773566,"saturatedSpendReversed","1_444_1"
"1075",2018-08-13,5206.29545714575,24962.7278418585,1444.1980682379,4450.83457624283,889.23298066991,33166.8741139093,"saturatedSpendReversed","1_444_1"
"1076",2018-08-20,63403.2181128518,113067.006435956,281.337131642536,448.335367997681,82.726160480921,26705.1473365328,"saturatedSpendReversed","1_444_1"
"1077",2018-08-27,22409.0513030833,30052.8179512047,54.8059046619716,4553.63429203237,8594.36275731634,53900.592456863,"saturatedSpendReversed","1_444_1"
"1078",2018-09-03,19581.6040626179,76201.2680569773,783.120913520106,458.690448066162,10532.8747900137,82724.1506707646,"saturatedSpendReversed","1_444_1"
"1079",2018-09-10,6920.86589760849,20254.0326197142,688.555938402444,46.204177510538,11486.5496772447,64441.2266436705,"saturatedSpendReversed","1_444_1"
"1080",2018-09-17,2446.09096473971,51503.9849191221,9819.20086677811,3407.5486174586,10428.6042607821,89185.2452937737,"saturatedSpendReversed","1_444_1"
"1081",2018-09-24,1752.47269824847,43009.5804649494,1912.83028805866,343.244516777327,11863.5159608597,20685.9884739776,"saturatedSpendReversed","1_444_1"
"1082",2018-10-01,157322.828917017,37658.9972378879,3071.07351686662,951.42010503921,13450.3404468572,39024.1468505255,"saturatedSpendReversed","1_444_1"
"1083",2018-10-08,55603.7287898012,10009.6307834613,3188.0829686535,2111.68331073049,12744.6308521135,30825.2910503278,"saturatedSpendReversed","1_444_1"
"1084",2018-10-15,64141.9421984375,65767.7251273238,1660.16589408403,2655.29782177503,13945.6447073609,56196.8664643495,"saturatedSpendReversed","1_444_1"
"1085",2018-10-22,22670.1438221294,17480.8331149713,323.408762942223,267.469820699083,14790.7094621426,61949.8004407189,"saturatedSpendReversed","1_444_1"
"1086",2018-10-29,33302.4438526396,4646.34478084634,2191.13500582916,7958.75189543802,15175.9932786907,55917.6221406685,"saturatedSpendReversed","1_444_1"
"1087",2018-11-05,11770.3201039977,146626.982319236,1882.35535854433,801.690087267977,15465.1699191565,37645.3095961725,"saturatedSpendReversed","1_444_1"
"1088",2018-11-12,61510.9881308436,38972.9430828301,366.692401099089,8809.22960943543,1438.73895414116,27691.3187881884,"saturatedSpendReversed","1_444_1"
"1089",2018-11-19,21740.2669731052,57412.2063627911,71.4335454320369,887.359242647085,133.84720562295,25499.4056516135,"saturatedSpendReversed","1_444_1"
"1090",2018-11-26,61209.0175165795,15259.965222262,15143.3822847643,7092.97936181588,16012.4519284068,5916.08276437153,"saturatedSpendReversed","1_444_1"
"1091",2018-12-03,21633.5393465198,57614.9791350422,2950.00791723824,714.480275082275,15476.3197685168,36134.7477901516,"saturatedSpendReversed","1_444_1"
"1092",2018-12-10,7646.09601078223,15313.8615214744,6857.34321831946,71.9700477671987,17213.1095681957,76749.0325004243,"saturatedSpendReversed","1_444_1"
"1093",2018-12-17,2702.41421293391,19434.1045843447,1335.84534847376,7.24958820593949,17148.0180509141,54099.4789940292,"saturatedSpendReversed","1_444_1"
"1094",2018-12-24,159001.706850879,5165.51755926079,7712.18502609916,9068.73766158254,18741.9625273093,92777.9463726003,"saturatedSpendReversed","1_444_1"
"1095",2018-12-31,107577.013251339,1372.97664213076,1502.37288198743,913.499652061257,16236.9153118083,74441.1172626591,"saturatedSpendReversed","1_444_1"
"1096",2016-01-04,9926.65675238969,94273.0667454128,12763.3667465854,44064.6009122516,55127.1121034278,88647.9116662632,"decompMedia","1_444_1"
"1097",2016-01-11,1699.04173929952,53611.8507082237,63239.640250335,51302.8216453125,65080.9128783405,70461.7791005367,"decompMedia","1_444_1"
"1098",2016-01-18,87.7203363101933,25248.2279114806,8131.49359192362,42353.1768955108,44304.0398323152,68088.081285479,"decompMedia","1_444_1"
"1099",2016-01-25,4.50972511161013,10617.5664554291,32558.3097415583,29901.5611652113,42400.3552677079,53979.8124617498,"decompMedia","1_444_1"
"1100",2016-02-01,10937.2396604482,43263.3715681796,2323.85965620152,104.255123920382,36888.3172691099,34985.3805762583,"decompMedia","1_444_1"
"1101",2016-02-08,578.821341401555,19520.7763316363,9269.84186304165,33274.4895720982,35467.3097714873,34045.7366340728,"decompMedia","1_444_1"
"1102",2016-02-15,226482.799831248,8035.31106523512,4570.5759224939,7016.94079893499,844.379122856528,59316.4355197186,"decompMedia","1_444_1"
"1103",2016-02-22,28827.5627941747,3172.9252319568,232.049841982799,20.5622808118601,17.8687747558699,64826.1070668021,"decompMedia","1_444_1"
"1104",2016-02-29,147891.255245349,1231.67603960788,11.2766224453591,14210.2298811211,24206.6942563195,11440.2050462726,"decompMedia","1_444_1"
"1105",2016-03-07,12447.1235241796,474.903817886721,45593.9702235503,43.8397251515768,36533.0766084818,21018.5347403551,"decompMedia","1_444_1"
"1106",2016-03-14,34961.4514181358,43425.2916816137,4012.8197847445,0.122511480740423,30042.6953595062,15223.7932117542,"decompMedia","1_444_1"
"1107",2016-03-21,1979.10311672182,19606.6929546104,202.566972201167,0.000342262684405937,28138.1389091139,19700.0712525054,"decompMedia","1_444_1"
"1108",2016-03-28,102.255433720941,55048.2801679562,37392.6966411951,84266.1404878514,31935.4130222309,28123.7790173971,"decompMedia","1_444_1"
"1109",2016-04-04,5.2571794145316,26083.0761428127,2870.11861948146,579.837968120191,22156.3939240534,28376.433027655,"decompMedia","1_444_1"
"1110",2016-04-11,0.270214279171727,55876.4216116004,143.205219238793,1.62616993325197,20683.7153527411,10652.6490528864,"decompMedia","1_444_1"
"1111",2016-04-18,3516.67284756291,26569.0410842676,6.95305772138702,13166.4570392631,19347.908307255,30702.5179538861,"decompMedia","1_444_1"
